Basin,Mean dH,dh_median_smooth,Smooth dH,std_dh,error_dh,time,Dates,dates
NO,-0.994445269212329,-0.994445269212329,-1.00373271989773,1.65665501207423,0.0192063841488713,2023.77260273973,2023,2023-10-09 23:59:59.999997
NO,-0.999881936296747,-0.999881936296747,-1.02324178356161,1.66734334833467,0.0193199148199838,2024.15568904858,2024,2024-02-26 23:34:21.369864
NO,-1.21722641308557,-0.999881936296747,-1.03403980823425,2.16250233904181,0.0336782811754856,2024.53825136612,2024,2024-07-16 00:00:00.000000
NE,0,0,0.0886992020566446,10.8969253018791,0.107753117968205,1997.32328767123,1997,1997-04-29 00:00:00.000002
NE,-0.057756199098083,0,0.0968005583099806,11.0570366123728,0.109373799639979,1997.70684931507,1997,1997-09-15 23:59:59.999998
NE,0.195369399570398,0.0179070492698277,0.110310334794924,9.46325371110254,0.0933167166547582,1998.0904109589,1998,1998-02-03 00:00:00.000002
NE,0.312541367439099,0.195369399570398,0.125124297002516,10.6440208115387,0.104113252606016,1998.47397260274,1998,1998-06-22 23:59:59.999998
NE,0.0179070492698277,0.195369399570398,0.137597356623917,9.64990024870003,0.0943577860988784,1998.85753424658,1998,1998-11-10 00:00:00.000001
NE,0.308799565661613,0.135229266452327,0.14601995246255,9.49668541867942,0.0934286026244758,1999.24109589041,1999,1999-03-29 23:59:59.999997
NE,0.135229266452327,0.107219195169996,0.151052770466595,9.49965167258837,0.0929108499987748,1999.62465753425,1999,1999-08-17 00:00:00.000000
NE,0.107219195169996,0.129472321087339,0.155118996122387,8.18894232105585,0.0810905616325204,2000.00794595404,2000,2000-01-03 21:47:50.136984
NE,0.0927986973109784,0.129472321087339,0.161240917535429,8.65565153749802,0.0848797271860641,2000.39071038251,2000,2000-05-22 23:59:59.999998
NE,0.129472321087339,0.129472321087339,0.171819659852612,9.08831111021609,0.0888367823588496,2000.77322404372,2000,2000-10-09 23:59:59.999999
NE,0.188183701662916,0.129472321087339,0.187773003258664,7.01882906094839,0.0690781451560736,2001.1562130399,2001,2001-02-27 00:25:34.426228
NE,0.242318661108974,0.188183701662916,0.208089416018802,8.60603833987945,0.0902108384561193,2001.5397260274,2001,2001-07-17 00:00:00.000003
NE,0.0387249112186962,0.242318661108974,0.229905038272079,7.36012785090141,0.0717216962117709,2001.92328767123,2001,2001-12-03 23:59:59.999999
NE,0.303977440407063,0.303977440407063,0.249247222930706,7.81452168093379,0.0774132513968609,2002.30684931507,2002,2002-04-23 00:00:00.000003
NE,0.462609561326976,0.303977440407063,0.262403014015193,7.19627521231628,0.079339053546772,2002.6904109589,2002,2002-09-09 23:59:59.999999
NE,0.477266040476451,0.303977440407063,0.267421767013001,7.51937523462795,0.0751224199141871,2003.07397260274,2003,2003-01-28 00:00:00.000002
NE,0.216336478962765,0.218028723242824,0.26500503526391,5.49992107871438,0.0591765793800845,2003.45753424658,2003,2003-06-16 23:59:59.999998
NE,0.128423211832455,0.218028723242824,0.258127976764851,7.20365559935992,0.0711110246060433,2003.84105097687,2003,2003-11-03 23:36:23.606560
NE,0.218028723242824,0.216336478962765,0.250539184859455,6.80935788643262,0.0669226382319358,2004.22404371585,2004,2004-03-23 00:00:00.000003
NE,0.22684916704201,0.218028723242824,0.245141729205308,6.6627035063868,0.0661720126253123,2004.60655737705,2004,2004-08-10 00:00:00.000003
NE,0.200711988128689,0.218028723242824,0.24302440155342,7.49187845830327,0.0741697439642903,2004.98931806273,2004,2004-12-28 02:10:11.506853
NE,0.350194794137479,0.22684916704201,0.243571143770419,7.11352493190257,0.0703413550081769,2005.37260273973,2005,2005-05-17 00:00:00.000001
NE,0.155368787191226,0.267221535901553,0.245225906859467,6.96971839357272,0.0686613449316341,2005.75616438356,2005,2005-10-03 23:59:59.999997
NE,0.267221535901553,0.267221535901553,0.246313045543221,6.17307578168441,0.0608487582161669,2006.1397260274,2006,2006-02-21 00:00:00.000000
NE,0.337423266186697,0.267221535901553,0.245605242648855,7.08513728171247,0.0703397532629343,2006.52328767123,2006,2006-07-10 23:59:59.999996
NE,0.151683441412989,0.28806980317304,0.24258706543306,6.21678301630467,0.0609752321773969,2006.90684931507,2006,2006-11-28 00:00:00.000000
NE,0.335343335326639,0.28806980317304,0.237475245167605,5.84820455763652,0.057559841747166,2007.2904109589,2007,2007-04-17 00:00:00.000003
NE,0.28806980317304,0.233119355870805,0.231060135659437,6.54527611959471,0.0651763478530232,2007.67397260274,2007,2007-09-03 23:59:59.999999
NE,0.0695836262612263,0.233119355870805,0.224311932543941,5.73398563345864,0.0564712326829194,2008.05719365222,2008,2008-01-21 22:23:20.547944
NE,0.233119355870805,0.232491778505417,0.217943955355758,5.65315606167335,0.0563403280459566,2008.43989071038,2008,2008-06-10 00:00:00.000001
NE,0.226466492889406,0.232491778505417,0.212160463764196,5.92797570508911,0.0584469758841266,2008.82242308556,2008,2008-10-28 00:09:51.780823
NE,0.232491778505417,0.232491778505417,0.206768916113063,5.20620497746879,0.0514307544273673,2009.20547945205,2009,2009-03-16 23:59:59.999999
NE,0.265316720814677,0.226466492889406,0.201509191829472,5.23993603221081,0.0519009100688306,2009.58904109589,2009,2009-08-04 00:00:00.000002
NE,0.101588376185659,0.198996379015324,0.196340366298926,4.7386893999457,0.0468420115936798,2009.97260273973,2009,2009-12-21 23:59:59.999998
NE,0.198996379015324,0.198462419698142,0.191492470174267,4.35437607545505,0.0431337815321427,2010.35616438356,2010,2010-05-11 00:00:00.000001
NE,0.198462419698142,0.186678037179835,0.18732009770849,2.00768398137274,0.0216293022112027,2010.7397260274,2010,2010-09-27 23:59:59.999998
NE,0.186678037179835,0.186678037179835,0.184103696846448,1.80083448873531,0.0162422001775782,2011.12328767123,2011,2011-02-15 00:00:00.000001
NE,0.17319980244427,0.17319980244427,0.181994343519439,1.96768568713076,0.0176341126179973,2011.50684931507,2011,2011-07-04 23:59:59.999997
NE,0.168581853011832,0.17319980244427,0.181012517070156,1.86002770869209,0.0167028684307095,2011.89029867505,2011,2011-11-21 23:00:59.016390
NE,0.158775016995306,0.17319980244427,0.181076517642651,1.90031797618236,0.0171499343573324,2012.27322404372,2012,2012-04-09 23:59:59.999999
NE,0.20076932226754,0.168581853011832,0.18205093291753,1.6555698463967,0.0148244795976588,2012.65573770492,2012,2012-08-27 23:59:59.999999
NE,0.197914614326307,0.197914614326307,0.183761079843787,1.50263734327086,0.0134794145045406,2013.03856576091,2013,2013-01-15 01:50:09.836063
NE,0.14559226483748,0.20076932226754,0.18603850476127,1.5609179850315,0.0140231129285262,2013.42191780822,2013,2013-06-04 00:00:00.000000
NE,0.207759150155124,0.197914614326307,0.188766872654392,1.41663667204471,0.0127895097350019,2013.80547945205,2013,2013-10-22 00:00:00.000003
NE,0.205777465498339,0.194537375303713,0.191863752707674,1.27043997498507,0.0114194833361189,2014.18904109589,2014,2014-03-10 23:59:59.999999
NE,0.169531681842144,0.205777465498339,0.195255362007698,1.53189708930136,0.0137231289103513,2014.57260273973,2014,2014-07-29 00:00:00.000003
NE,0.194537375303713,0.194793383344219,0.198855573669453,1.50129981878364,0.0134951365041745,2014.95616438356,2014,2014-12-15 23:59:59.999999
NE,0.220462199039805,0.194793383344219,0.20259255814254,1.15577664934168,0.0103487633252568,2015.3397260274,2015,2015-05-05 00:00:00.000002
NE,0.194793383344219,0.203550788007656,0.206510666717661,1.18443904861644,0.0106425862612917,2015.72328767123,2015,2015-09-21 23:59:59.999998
NE,0.23571138578847,0.203550788007656,0.210840101920785,1.30506252060489,0.0117283229928033,2016.1064413504,2016,2016-02-08 22:58:50.958904
NE,0.203550788007656,0.203550788007656,0.215967570300554,1.42149304499777,0.0127137117743323,2016.48907103825,2016,2016-06-27 23:59:59.999997
NE,0.191284404821974,0.211420966130983,0.22223263000398,1.03046658781982,0.00929745340975845,2016.87167078374,2016,2016-11-15 00:45:22.191783
NE,0.22084854186462,0.211420966130983,0.229621120039635,0.974521382708991,0.00876242024316514,2017.25479452055,2017,2017-04-03 23:59:59.999998
NE,0.211420966130983,0.22084854186462,0.237526132188377,1.20163158048102,0.0107610716036393,2017.63835616438,2017,2017-08-22 00:00:00.000001
NE,0.268653506022178,0.268653506022178,0.244790620327707,1.28594870809817,0.0115570178666778,2018.02191780822,2018,2018-01-08 23:59:59.999997
NE,0.284617561159465,0.284617561159465,0.250085512841463,1.12856134488044,0.0101425535437681,2018.40547945205,2018,2018-05-29 00:00:00.000000
NE,0.289968141626709,0.284617561159465,0.252476866989816,1.23464294144965,0.0110771525134305,2018.78904109589,2018,2018-10-15 23:59:59.999996
NE,0.301178966315092,0.284617561159465,0.25188695805778,1.01650244192582,0.00915656497380626,2019.17260273973,2019,2019-03-05 00:00:00.000000
NE,0.234576070338713,0.234576070338713,0.249166846403429,1.00248298736915,0.00901420172790936,2019.55616438356,2019,2019-07-23 00:00:00.000003
NE,0.204945337991211,0.234576070338713,0.245747911756702,1.3589963149349,0.0121635065640447,2019.93954637323,2019,2019-12-09 22:25:34.426227
NE,0.20865383104526,0.234576070338713,0.243085969023772,1.20866675450161,0.0108497738474723,2020.32240437158,2020,2020-04-28 00:00:00.000002
NE,0.248408359911289,0.209924131691818,0.24218453070672,1.46843378856872,0.0130839249116321,2020.70491803279,2020,2020-09-15 00:00:00.000002
NE,0.263449940570535,0.236233788794618,0.24338760913535,1.35936943972524,0.0121444904474754,2021.08781345909,2021,2021-02-02 01:14:45.245900
NE,0.209924131691818,0.248408359911289,0.2464329936914,1.46793266496125,0.0130696063557443,2021.47123287671,2021,2021-06-21 23:59:59.999999
NE,0.236233788794618,0.263449940570535,0.25059930960077,1.68052046499849,0.0149795905255114,2021.85479452055,2021,2021-11-09 00:00:00.000002
NE,0.265659457999462,0.265659457999462,0.254878766884222,1.54610837769418,0.0137940962987391,2022.23835616438,2022,2022-03-28 23:59:59.999998
NE,0.275809690959265,0.275809690959265,0.258190188324919,1.85878579570359,0.0165515002158886,2022.62191780822,2022,2022-08-16 00:00:00.000001
NE,0.280779819196743,0.279437105710594,0.259677788374476,1.67441000275182,0.0149459197134075,2023.00547945205,2023,2023-01-02 23:59:59.999997
NE,0.281471187883514,0.279437105710594,0.259057633753998,1.89818277185508,0.0169860180927614,2023.38904109589,2023,2023-05-23 00:00:00.000001
NE,0.279437105710594,0.279437105710594,0.256825157489734,1.99306362224747,0.01779379245922,2023.77260273973,2023,2023-10-09 23:59:59.999997
NE,0.27252567104222,0.27252567104222,0.254137930942339,1.97757215354154,0.0176113243549701,2024.15568904858,2024,2024-02-26 23:34:21.369864
NE,0.185352450134054,0.27252567104222,0.2523443915842,2.75220180211413,0.0367778435813317,2024.53825136612,2024,2024-07-16 00:00:00.000000
NW,0,0.2384613778508,0.314010311900205,6.26295707239326,0.0792715870073954,1997.32328767123,1997,1997-04-29 00:00:00.000002
NW,0.306959244228886,0.2384613778508,0.338777238154076,7.80735567422135,0.0973867369829653,1997.70684931507,1997,1997-09-15 23:59:59.999998
NW,0.2384613778508,0.306959244228886,0.382911745263873,7.45274371505138,0.09342975830176,1998.0904109589,1998,1998-02-03 00:00:00.000002
NW,0.635265120164902,0.583414787098279,0.437687831561558,8.72919944934083,0.105370106050391,1998.47397260274,1998,1998-06-22 23:59:59.999998
NW,0.583414787098279,0.600859184521888,0.494100353768952,7.70966595140885,0.0933015384497039,1998.85753424658,1998,1998-11-10 00:00:00.000001
NW,0.600859184521888,0.600859184521888,0.545478966812767,7.43705081161197,0.0903670720080439,1999.24109589041,1999,1999-03-29 23:59:59.999997
NW,0.637856106432566,0.600859184521888,0.588573914271465,8.28270322312739,0.100185031948593,1999.62465753425,1999,1999-08-17 00:00:00.000000
NW,0.59023922697224,0.637856106432566,0.623217942508132,7.23574267577727,0.0884052638744335,2000.00794595404,2000,2000-01-03 21:47:50.136984
NW,0.677397197989539,0.677397197989539,0.651170419306119,8.58893156401932,0.103578879438648,2000.39071038251,2000,2000-05-22 23:59:59.999998
NW,0.74017691889786,0.677397197989539,0.674910428818493,7.55201789641645,0.0915345677777034,2000.77322404372,2000,2000-10-09 23:59:59.999999
NW,0.682996006723404,0.682996006723404,0.69683488156841,7.32050726571862,0.0897158715780702,2001.1562130399,2001,2001-02-27 00:25:34.426228
NW,0.638952805531619,0.686842718147387,0.718737034544987,7.14078219241138,0.0936420530787752,2001.5397260274,2001,2001-07-17 00:00:00.000003
NW,0.769462296858763,0.686842718147387,0.741501122474836,7.41868365543777,0.0886955746998404,2001.92328767123,2001,2001-12-03 23:59:59.999999
NW,0.686842718147387,0.769462296858763,0.764916288801971,7.35225202331836,0.0894953913478946,2002.30684931507,2002,2002-04-23 00:00:00.000003
NW,0.850876256371259,0.769462296858763,0.787728029515857,6.65363998022936,0.0852820531137317,2002.6904109589,2002,2002-09-09 23:59:59.999999
NW,0.944901991168918,0.850876256371259,0.807942410716018,6.8128478837882,0.0818275249434941,2003.07397260274,2003,2003-01-28 00:00:00.000002
NW,0.606664658163383,0.944901991168918,0.823274115421807,6.19551496211879,0.0882645129319654,2003.45753424658,2003,2003-06-16 23:59:59.999998
NW,1.0377597516146,0.944901991168918,0.831632099941076,7.28657868029222,0.0867142661380513,2003.84105097687,2003,2003-11-03 23:36:23.606560
NW,0.970135080613258,0.897853778795177,0.831420737878445,7.48326862131064,0.0891940434753868,2004.22404371585,2004,2004-03-23 00:00:00.000003
NW,0.723015334684132,0.897853778795177,0.821614907776936,6.33800000428551,0.0756779491628554,2004.60655737705,2004,2004-08-10 00:00:00.000003
NW,0.897853778795177,0.774580114321084,0.801605870872064,7.40047630439156,0.0882699540960034,2004.98931806273,2004,2004-12-28 02:10:11.506853
NW,0.770968012813941,0.774580114321084,0.771012904494872,7.32556973349034,0.0880810572712771,2005.37260273973,2005,2005-05-17 00:00:00.000001
NW,0.774580114321084,0.774580114321084,0.729692687420231,6.42909552093336,0.0767875603049548,2005.75616438356,2005,2005-10-03 23:59:59.999997
NW,0.882604135946375,0.770968012813941,0.678021809233855,6.89665609649009,0.0817791696008449,2006.1397260274,2006,2006-02-21 00:00:00.000000
NW,0.584645020551056,0.584645020551056,0.617115400600673,6.07936699475947,0.0735664509519301,2006.52328767123,2006,2006-07-10 23:59:59.999996
NW,0.534620393920986,0.534620393920986,0.548881801288329,5.93993381639362,0.0704692362974092,2006.90684931507,2006,2006-11-28 00:00:00.000000
NW,0.478703271069717,0.478703271069717,0.475726505320231,5.76136135707961,0.0688860457809717,2007.2904109589,2007,2007-04-17 00:00:00.000003
NW,0.355635076431924,0.411815726823321,0.400290937054272,4.89280718712264,0.0596284876380471,2007.67397260274,2007,2007-09-03 23:59:59.999999
NW,0.411815726823321,0.355635076431924,0.325607326263582,4.68814845540248,0.0560100924033039,2008.05719365222,2008,2008-01-21 22:23:20.547944
NW,0.22150282670857,0.22150282670857,0.255565033842426,4.9270426918462,0.0597228264461591,2008.43989071038,2008,2008-06-10 00:00:00.000001
NW,0.16657346267096,0.16657346267096,0.195084616888235,4.7241436414191,0.0566385455738956,2008.82242308556,2008,2008-10-28 00:09:51.780823
NW,0.0621064821299464,0.0621064821299464,0.149368692042062,4.05504991191299,0.0485191293302668,2009.20547945205,2009,2009-03-16 23:59:59.999999
NW,-0.0925019484601845,-0.0925019484601845,0.121940502103586,4.37122473628297,0.0526615362605347,2009.58904109589,2009,2009-08-04 00:00:00.000002
NW,-0.127758214811438,-0.0925019484601845,0.112404587594378,3.66154168552894,0.0439620702144328,2009.97260273973,2009,2009-12-21 23:59:59.999998
NW,-0.177433451196678,-0.0925019484601845,0.115363229126908,4.08604866737952,0.0494525378041198,2010.35616438356,2010,2010-05-11 00:00:00.000001
NW,0.605705345520858,0.190508867488501,0.121482829521758,4.15284012064139,0.0531934742640828,2010.7397260274,2010,2010-09-27 23:59:59.999998
NW,0.303485418237291,0.190508867488501,0.120571515241808,3.80313709205698,0.0402589273948279,2011.12328767123,2011,2011-02-15 00:00:00.000001
NW,0.190508867488501,0.190508867488501,0.105058237033774,3.42392558538957,0.036001453220293,2011.50684931507,2011,2011-07-04 23:59:59.999997
NW,0.122809429956659,0.122809429956659,0.0720409776075162,3.21024813094096,0.0338483901304068,2011.89029867505,2011,2011-11-21 23:00:59.016390
NW,0.07248187495692,0.07248187495692,0.0231247922525339,3.12671852560277,0.0330707708597931,2012.27322404372,2012,2012-04-09 23:59:59.999999
NW,-0.0475124392479778,-0.0475124392479778,-0.0374681254931043,2.74790165937757,0.0288773248905399,2012.65573770492,2012,2012-08-27 23:59:59.999999
NW,-0.113716025461772,-0.113716025461772,-0.1052155300037,2.6132725439859,0.0274731469833171,2013.03856576091,2013,2013-01-15 01:50:09.836063
NW,-0.189456142038157,-0.189456142038157,-0.176917576710755,2.53179009323502,0.0267037347786689,2013.42191780822,2013,2013-06-04 00:00:00.000000
NW,-0.259748018156382,-0.259748018156382,-0.251229615072027,2.34603033622342,0.0249719043089052,2013.80547945205,2013,2013-10-22 00:00:00.000003
NW,-0.291088925541461,-0.291088925541461,-0.328172675778382,2.13842123146344,0.0225171833540418,2014.18904109589,2014,2014-03-10 23:59:59.999999
NW,-0.391491547840146,-0.391491547840146,-0.408123060781132,1.94342000932029,0.0204265206420434,2014.57260273973,2014,2014-07-29 00:00:00.000003
NW,-0.398193610825733,-0.398193610825733,-0.490766583309568,1.83520048520018,0.0193050697122828,2014.95616438356,2014,2014-12-15 23:59:59.999999
NW,-0.544313187355366,-0.544313187355366,-0.574521196257343,1.58938747245116,0.0166934415702687,2015.3397260274,2015,2015-05-05 00:00:00.000002
NW,-0.75157252803972,-0.75157252803972,-0.65676903789612,1.21335561907885,0.0127948679767233,2015.72328767123,2015,2015-09-21 23:59:59.999998
NW,-0.838756687693967,-0.830565571972874,-0.734704398557765,1.53817124161768,0.0162363146350769,2016.1064413504,2016,2016-02-08 22:58:50.958904
NW,-0.830565571972874,-0.838756687693967,-0.80648575933137,1.24562401660547,0.0130922623855846,2016.48907103825,2016,2016-06-27 23:59:59.999997
NW,-0.901763950431145,-0.901763950431145,-0.871952773901886,1.17445829474829,0.0124164910788063,2016.87167078374,2016,2016-11-15 00:45:22.191783
NW,-0.938103005898969,-0.938103005898969,-0.932718351576073,0.94989636952093,0.0100345520299295,2017.25479452055,2017,2017-04-03 23:59:59.999998
NW,-0.984011948517219,-0.984011948517219,-0.991687282268017,0.930487099743323,0.009792973544136,2017.63835616438,2017,2017-08-22 00:00:00.000001
NW,-1.01084249128923,-1.01084249128923,-1.05223674255699,1.21416841485911,0.0127984588466368,2018.02191780822,2018,2018-01-08 23:59:59.999997
NW,-1.12621456667789,-1.0794871055644,-1.11729246349317,1.24876856858338,0.0131763594447264,2018.40547945205,2018,2018-05-29 00:00:00.000000
NW,-1.0794871055644,-1.12621456667789,-1.18851561719159,1.19767484334578,0.0125813399886802,2018.78904109589,2018,2018-10-15 23:59:59.999996
NW,-1.14915023402395,-1.14915023402395,-1.2657578029651,1.19408810263188,0.0126148580057505,2019.17260273973,2019,2019-03-05 00:00:00.000000
NW,-1.39588415395532,-1.39588415395532,-1.34705462062497,1.42635922472721,0.0150611073206968,2019.55616438356,2019,2019-07-23 00:00:00.000003
NW,-1.48686151273572,-1.48686151273572,-1.42927051280468,1.70149542862252,0.0178532024395361,2019.93954637323,2019,2019-12-09 22:25:34.426227
NW,-1.57354885880084,-1.57354885880084,-1.50913173352765,1.67417899872703,0.0176366215118705,2020.32240437158,2020,2020-04-28 00:00:00.000002
NW,-1.62916835746056,-1.62043093076672,-1.5842591822324,1.8320785556563,0.0191059318618739,2020.70491803279,2020,2020-09-15 00:00:00.000002
NW,-1.62043093076672,-1.62916835746056,-1.65374590852041,1.85092046279822,0.0193688932405012,2021.08781345909,2021,2021-02-02 01:14:45.245900
NW,-1.80417332887347,-1.76402151559501,-1.71811687540156,2.20712537851193,0.0231509572381851,2021.47123287671,2021,2021-06-21 23:59:59.999999
NW,-1.76402151559501,-1.79659033045814,-1.77889393000621,2.18733001783001,0.0228692138223089,2021.85479452055,2021,2021-11-09 00:00:00.000002
NW,-1.79659033045814,-1.80417332887347,-1.83798069181768,2.26125413678738,0.0236744848112788,2022.23835616438,2022,2022-03-28 23:59:59.999998
NW,-1.94541777860254,-1.90286490534811,-1.89691608947468,2.69706855050991,0.0280792342384993,2022.62191780822,2022,2022-08-16 00:00:00.000001
NW,-1.90286490534811,-1.94541777860254,-1.95603165366493,2.6753847613455,0.0279414504504792,2023.00547945205,2023,2023-01-02 23:59:59.999997
NW,-1.99461380836944,-1.99461380836944,-2.01359552742459,2.7448848410371,0.0287048987990743,2023.38904109589,2023,2023-05-23 00:00:00.000001
NW,-2.03834930482627,-2.03834930482627,-2.06539952415072,3.01081597762302,0.0315238446119366,2023.77260273973,2023,2023-10-09 23:59:59.999997
